thinkBack: Stock quote and option quote for SPY on 10/26/13 12:59:59

UNDERLYING
Last,Net Chng,Volume,Open,High,Low
175.95,+.80,"93,625,090",175.51,176.00,175.17

Theo parameters
Theo date,Theo stock price,Theo volatility
11/2/13,+.00,+0.00%

OCT4 13  (0)  100 (Weeklys)
Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic,Bid,Ask,Exp,Strike,Bid,Ask,Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic
.45,.01,-.01,.87,.96,10.69,15.92%,36.91%,63.09%,88.72%,0,0,0,10.695,8.34,13.05,JUN 15,180,16.73,21.45,-.53,.01,-.02,.87,-1.85,19.09,16.27%,62.98%,37.02%,88.96%,0,0,4.05,15.04
.39,.01,-.01,.85,.86,8.36,15.26%,31.57%,68.43%,75.01%,0,0,0,8.36,6.05,10.67,JUN 15,185,19.64,24.20,-.59,.01,-.02,.84,-2.06,21.92,15.77%,68.11%,31.89%,75.77%,0,0,9.05,12.87
.32,.01,-.01,.80,.75,6.25,14.50%,26.16%,73.84%,61.51%,0,0,0,6.25,4.15,8.35,JUN 15,190,22.84,27.40,-.64,.01,-.01,.80,-2.27,25.12,15.39%,72.99%,27.01%,63.51%,0,0,14.05,11.07
.27,.01,-.01,.74,.65,4.92,14.35%,21.65%,78.35%,50.39%,0,0,0,4.915,2.55,7.28,JUN 15,195,26.08,30.58,-.70,.01,-.01,.74,-2.49,28.33,14.67%,77.96%,22.04%,51.32%,0,0,19.05,9.28
.22,.01,-.01,.66,.54,3.63,13.92%,17.25%,82.75%,39.77%,0,0,0,3.625,1.25,6.00,JUN 15,200,30.06,34.53,-.74,.01,-.01,.68,-2.68,32.29,14.66%,81.75%,18.25%,42.12%,0,0,24.05,8.245
.17,.01,-.01,.58,.44,2.68,13.64%,13.54%,86.46%,30.97%,0,0,0,2.675,.30,5.05,JUN 15,205,34.09,38.60,-.78,.01,-.01,.61,-2.86,36.34,14.49%,85.25%,14.75%,33.77%,0,0,29.05,7.295
.16,.01,-.01,.54,.39,2.43,14.36%,11.78%,88.22%,26.79%,0,0,0,2.435,0,4.87,JUN 15,210,38.34,42.75,-.82,.01,-.01,.53,-3.04,40.55,14.27%,88.34%,11.66%,26.51%,0,0,34.05,6.495

DEC 15  (784)  100
Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic,Bid,Ask,Exp,Strike,Bid,Ask,Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic
.74,.01,-.01,.78,1.33,31.38,19.63%,61.90%,38.10%,65.88%,7,"8,312",25.95,5.43,31.14,31.62,DEC 15,150,10.30,10.53,-.27,.01,-.01,.84,-1.24,10.42,20.39%,38.95%,61.05%,67.20%,2,"2,835",0,10.415
.70,.01,-.01,.84,1.37,27.79,19.13%,57.97%,42.03%,72.28%,3,"3,369",20.95,6.835,27.54,28.03,DEC 15,155,11.73,12.06,-.31,.01,-.01,.89,-1.41,11.89,19.75%,42.63%,57.37%,73.20%,1,"1,448",0,11.895
.66,.01,-.01,.90,1.39,24.39,18.64%,53.89%,46.11%,78.83%,3,"8,438",15.95,8.44,24.15,24.63,DEC 15,160,13.45,13.81,-.34,.01,-.01,.93,-1.59,13.63,19.22%,46.56%,53.44%,79.51%,3,"2,065",0,13.63
.65,.01,-.01,.91,1.39,23.74,18.54%,53.06%,46.94%,80.16%,0,695,14.95,8.785,23.50,23.97,DEC 15,161,13.82,14.16,-.35,.01,-.01,.93,-1.62,13.99,19.10%,47.36%,52.64%,80.78%,1,394,0,13.99
.61,.01,-.01,.94,1.38,21.20,18.14%,49.68%,50.32%,85.48%,24,"5,617",10.95,10.25,20.96,21.44,DEC 15,165,15.36,15.72,-.38,.01,-.01,.96,-1.78,15.54,18.68%,50.62%,49.38%,85.92%,16,"6,785",0,15.54
.56,.01,-.01,.98,1.35,18.22,17.64%,45.37%,54.63%,92.15%,88,"4,223",5.95,12.275,18.05,18.40,DEC 15,170,17.46,17.84,-.43,.01,-.01,.98,-1.98,17.65,18.16%,54.79%,45.21%,92.38%,10,"1,051",0,17.65
.51,.01,-.01,.99,1.30,15.55,17.22%,41.00%,59.00%,98.76%,44,"4,961",.95,14.60,15.40,15.70,DEC 15,175,19.77,20.17,-.47,.01,-.01,.99,-2.20,19.97,17.64%,59.03%,40.97%,98.79%,31,690,0,19.97
.46,.01,-.01,.99,1.22,13.00,16.69%,36.62%,63.38%,90.27%,38,"1,757",0,13.005,12.83,13.18,DEC 15,180,22.31,22.72,-.52,.01,-.01,.99,-2.43,22.51,17.14%,63.29%,36.71%,90.52%,0,579,4.05,18.465
.41,.01,-.01,.98,1.13,10.76,16.22%,32.27%,67.73%,78.65%,185,"10,195",0,10.755,10.58,10.93,DEC 15,185,25.05,25.50,-.56,.01,-.01,.97,-2.66,25.28,16.64%,67.53%,32.47%,79.16%,1,153,9.05,16.225
.36,.01,-.01,.94,1.03,8.77,15.77%,28.03%,71.97%,67.59%,159,"3,993",0,8.765,8.60,8.93,DEC 15,190,28.08,28.54,-.61,.01,-.01,.94,-2.90,28.31,16.19%,71.67%,28.33%,68.36%,0,163,14.05,14.26
.31,.01,-.01,.89,.92,7.04,15.35%,23.97%,76.03%,57.24%,12,"2,133",0,7.045,6.89,7.20,DEC 15,195,31.37,31.83,-.65,.01,-.01,.89,-3.14,31.60,15.78%,75.62%,24.38%,58.25%,1,159,19.05,12.55
.27,.01,-.01,.83,.81,5.64,15.02%,20.25%,79.75%,47.92%,223,"4,937",0,5.635,5.56,5.71,DEC 15,200,34.91,35.38,-.70,.01,-.01,.83,-3.38,35.15,15.43%,79.29%,20.71%,49.02%,1,290,24.05,11.095
.22,.01,-.01,.76,.70,4.38,14.63%,16.74%,83.26%,39.26%,0,662,0,4.375,4.25,4.50,DEC 15,205,38.70,39.16,-.74,.01,-.01,.77,-3.61,38.93,15.12%,82.64%,17.36%,40.76%,0,91,29.05,9.88
.18,.01,.00,.68,.59,3.37,14.31%,13.65%,86.35%,31.76%,10,"4,604",0,3.375,3.25,3.50,DEC 15,210,42.70,43.15,-.77,.01,-.01,.70,-3.83,42.92,14.86%,85.61%,14.39%,33.51%,0,33,34.05,8.875

DEC 15  (784)  10 (Mini)
Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic,Bid,Ask,Exp,Strike,Bid,Ask,Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic
.88,.01,.00,.44,.88,47.41,21.45%,76.01%,23.99%,42.25%,0,2,45.95,1.455,45.08,49.73,DEC 15,130,3.55,8.08,-.16,.00,-.01,.62,-.72,5.82,22.87%,26.03%,73.97%,45.61%,0,5,0,5.815
.85,.01,.00,.53,1.03,43.13,20.95%,72.84%,27.16%,47.63%,0,5,40.95,2.18,40.80,45.46,DEC 15,135,4.33,9.14,-.18,.00,-.01,.67,-.83,6.74,22.18%,28.89%,71.11%,50.46%,0,5,0,6.735
.82,.01,.00,.61,1.14,38.77,20.08%,69.98%,30.02%,52.48%,0,5,35.95,2.825,36.70,40.85,DEC 15,140,5.41,10.18,-.21,.01,-.01,.73,-.95,7.80,21.54%,31.99%,68.01%,55.69%,0,1,0,7.795
.78,.01,-.01,.70,1.25,34.95,19.83%,66.04%,33.96%,59.06%,0,20,30.95,4.00,32.75,37.15,DEC 15,145,6.63,11.35,-.24,.01,-.01,.79,-1.09,8.99,20.90%,35.31%,64.69%,61.22%,0,14,0,8.99
.74,.01,-.01,.77,1.32,31.17,19.35%,62.22%,37.78%,65.37%,0,103,25.95,5.215,29.00,33.33,DEC 15,150,7.99,12.70,-.27,.01,-.01,.84,-1.24,10.35,20.30%,38.86%,61.14%,67.06%,0,41,0,10.345
.70,.01,-.01,.84,1.37,27.64,18.96%,58.14%,41.86%,72.01%,0,75,20.95,6.69,25.45,29.83,DEC 15,155,9.87,14.33,-.31,.01,-.01,.89,-1.41,12.10,19.98%,42.84%,57.16%,73.53%,0,14,0,12.10
.66,.01,-.01,.90,1.39,24.35,18.60%,53.92%,46.08%,78.78%,5,453,15.95,8.40,22.03,26.67,DEC 15,160,11.28,15.98,-.34,.01,-.01,.93,-1.59,13.63,19.22%,46.56%,53.44%,79.51%,0,6,0,13.63
.65,.01,-.01,.91,1.39,23.73,18.53%,53.06%,46.94%,80.15%,0,3,14.95,8.775,21.35,26.10,DEC 15,161,11.63,16.33,-.35,.01,-.01,.93,-1.62,13.98,19.09%,47.35%,52.65%,80.77%,0,0,0,13.98
.61,.01,-.01,.94,1.38,21.01,17.95%,49.79%,50.21%,85.31%,5,83,10.95,10.065,18.83,23.20,DEC 15,165,13.10,17.87,-.38,.01,-.01,.96,-1.78,15.48,18.63%,50.59%,49.41%,85.88%,0,20,0,15.485
.56,.01,-.01,.98,1.35,18.06,17.48%,45.43%,54.57%,92.07%,0,"1,575",5.95,12.115,15.85,20.28,DEC 15,170,15.15,19.94,-.43,.01,-.01,.98,-1.98,17.54,18.05%,54.76%,45.24%,92.33%,0,95,0,17.545
.51,.01,-.01,.99,1.29,15.48,17.15%,41.00%,59.00%,98.76%,0,198,.95,14.525,13.10,17.85,DEC 15,175,17.54,22.29,-.47,.01,-.01,.99,-2.20,19.91,17.59%,59.03%,40.97%,98.79%,0,9,0,19.915
.46,.01,-.01,.99,1.22,12.94,16.63%,36.60%,63.40%,90.24%,0,5,0,12.94,10.58,15.30,DEC 15,180,20.02,24.75,-.52,.01,-.01,.99,-2.43,22.38,17.01%,63.32%,36.68%,90.45%,0,8,4.05,18.335
.41,.01,-.01,.98,1.13,10.57,16.03%,32.17%,67.83%,78.41%,0,12,0,10.57,8.35,12.79,DEC 15,185,22.81,27.55,-.56,.01,-.01,.97,-2.66,25.18,16.54%,67.58%,32.42%,79.05%,0,0,9.05,16.13
.36,.01,-.01,.94,1.03,8.62,15.61%,27.91%,72.09%,67.30%,0,45,0,8.62,6.38,10.86,DEC 15,190,25.88,30.55,-.61,.01,-.01,.94,-2.90,28.22,16.09%,71.74%,28.26%,68.18%,0,0,14.05,14.165
